,Created At,Updated At,Closed At,Merged At,Details,Id
23,2020-01-11T18:55:53Z,2020-03-25T10:25:33Z,,,"This PR adds support for nested css rules in the system `css` prop:
```javascript
<Box css={{
  color: 'blue,
  '&:hover': {
    color: 'pink',
    '> button': {
      color: 'red'
    }
  }
}} />
```",23083156
24,2019-12-27T00:40:58Z,2020-03-25T10:25:33Z,,,"This pull request addresses Issue #15631, there were added 5 props to the Grid component to support responsive spacing for breakpoints: xs, sm, md, lg, xl. I added the corresponding tests.

Here is a little demo.
![ezgif com-gif-maker](https://user-images.githubusercontent.com/19152108/71495641-87249500-2814-11ea-946e-1eae46df330b.gif)

The props added to the component are `spcingXs`, `spacingSm`, `spacingMd`, `spacingLg`, `spacing Xl` 

A Grid component using this props

<img width=""967"" alt=""Screen Shot 2019-12-27 at 11 34 16 AM"" src=""https://user-images.githubusercontent.com/19152108/71526700-aa475700-289d-11ea-9928-f96e2b5c61b7.png"">

",23083156
25,2019-12-23T16:03:10Z,2020-02-04T10:52:03Z,,,"<!-- Thanks so much for your PR, your contribution is appreciated! ❤️ -->

- [x] I have followed (at least) the [PR section of the contributing guide](https://github.com/mui-org/material-ui/blob/master/CONTRIBUTING.md#sending-a-pull-request).
- [x] I tested it on latest Firefox and Chrome

Closes #14815.

Horizontal before:
![image](https://user-images.githubusercontent.com/25515470/71367340-0a3fb400-25a5-11ea-8bf5-e633d9e64ec6.png)
Horizontal after:
![image](https://user-images.githubusercontent.com/25515470/71367366-22173800-25a5-11ea-8b31-027436f918ed.png)


Vertical before:
![image](https://user-images.githubusercontent.com/25515470/71367215-b3d27580-25a4-11ea-9ad4-1cd140da9052.png)
Vertical after:
![image](https://user-images.githubusercontent.com/25515470/71367259-d1074400-25a4-11ea-9037-28afbfdbf2c0.png)

",23083156
26,2019-12-16T11:13:57Z,2020-03-25T10:25:32Z,,,"Preview: https://deploy-preview-18872--material-ui.netlify.com/components/data-grid/

This is a first batch for the MIT version of the component. The long term objective is to be, more or less at feature parity with ag-grid. This is a strategical effort to strengthen the idea that Material-UI primary focus is to solve complex UI problems at its core. To truly execute on our strapline: 

> React components for faster and easier web development. Build your own design system, or start with Material Design.

Providing a nice looking layer on top of these components is a necessary **secondary** requirement (Material Design), that we might support different design specifications in the future (2-3 years?), like fluent, or ant.

I plan to dedicate 100 hours to this first batch, similarly to the [first batch](https://github.com/mui-org/material-ui/pull/17037) of the Autocomplete component. I estimate that it will take about 6 weeks to complete (end of January) if I keep the primary focus on the daily issues and pull requests flow coordination. Long term, we will likely need a good 5,000 hours on this problem.

@gabrielliwerant, @gregnb, @geoperez, @mbrn, @Domino987 per your previous interest and effort [on](https://github.com/unosquare/tubular-react) [different](https://github.com/gregnb/mui-datatables) [projects](https://github.com/gregnb/mui-datatables) to solve this problem, you are welcome to come in and help :)! We have a dedicated $ fund to support this effort (including the development of not MIT features).

Regarding the 4 [complementary projects](https://material-ui.com/components/tables/#complementary-projects) we link in the documentation, once this component is feature-rich enough, we will remove these mentions, as we did for the Autocomplete for downshift and react-select because they overlap. 

Progress: 30/100 hours (still in a preliminary phase, most of the time spent on early R&D).

Closes #5069
Closes #14267
Closes #18019
Closes #18434
Closes #18712
",23083156
27,2019-11-19T23:39:31Z,2020-03-25T10:25:32Z,,,"<!-- Thanks so much for your PR, your contribution is appreciated! ❤️ -->

- [ ] I have followed (at least) the [PR section of the contributing guide](https://github.com/mui-org/material-ui/blob/master/CONTRIBUTING.md#sending-a-pull-request).

Closes #18158

https://deploy-preview-18459--material-ui.netlify.com/components/stack/",23083156
28,2019-10-17T10:18:34Z,2020-03-10T16:29:31Z,,,"Based on https://developers.google.com/web/updates/2017/03/performant-expand-and-collapse

The goal is to move to animate scale instead of width since it is much more performant.

This is a WIP that I'm willing to hand off to someone with more transform animation experience.

The idea is to either completely replace `Collapse` or offer `FastCollapse` as a customization option if it can't implement the full interface of `Collapse`. Currently there are two problems:
1. It still takes up space in an expansionpanel https://deploy-preview-17916--material-ui.netlify.com/components/expansion-panels/#simple-expansion-panel
2. It transitions from the center to top and bottom instead of transitioning from to to bottom https://deploy-preview-17916--material-ui.netlify.com/components/transitions/#collapse

Closes #10931",23083156
29,2018-10-26T08:16:50Z,2018-10-26T08:16:50Z,,,,7326769
30,2018-09-30T18:57:48Z,2018-09-30T18:57:48Z,,,,7326769
31,2017-05-06T02:25:44Z,2017-05-06T02:25:44Z,,,"Fix the empty-error issues
Fix the issues of not overwriting CSS files when compiling manually in compass mode",7326769
32,2020-03-01T17:22:44Z,2020-03-09T04:25:11Z,,,"This is pretty messy for the commits because it's not passing everywhere. Current state: 

- [x] Linux builds with Artifact uploads
- [ ] OSX build errors
- [ ] Windows passes on 8, fails the rest
- [ ] There is a bunch of duplication for OSX/Linux that should get pulled out to separate YAML files to share
- [ ] Releases aren't signed
- [ ] Files are double zipped do to an issue with v1 of actions/upload-artifact that may be resolved with v2 release
- [ ] Only uses Python 3. Python 2 could be a separate job with PyLint or others though
- [ ] Rebase commits before landing

Related to #914",1133930
33,2020-02-29T20:58:34Z,2020-02-29T23:10:35Z,,,"Creates a single ""develop"" pre-release tag and upload all assets to tag.

- This will require updated the Dockerfile since it's using the platform specific tag. I'd probably do a second pass after this to ensure the version number tags also get populated with these assets, and use those as the Dockerfile assets.

- Appveyor would also needed to be updated to include the Windows assets.

Maybe you ran into an issue with this type of setup originally, so I'm fine if you don't like this approach and just want to close it.",1133930
34,2019-05-23T18:55:47Z,2019-05-23T18:55:47Z,,,#187,1133930
35,2019-03-11T12:21:51Z,2019-05-21T06:17:06Z,,,"The `doc-glossary` role currently isn't allowed anywhere, but this PR changes that to allow it on `section` elements, as it is defined as a landmark role in DPUB-ARIA 1.0 and the accessibility mappings document.

The definition in DPUB-ARIA 1.0 unfortunately shows an incorrect example with the role on a `dl` element, but this will be updated in the next release of that specification. An issue to [fix the usage](https://github.com/w3c/html-aria/issues/128) has also been filed with ARIA in HTML document which picked up the example use.",1133930
36,2018-06-12T03:45:46Z,2019-04-19T05:08:42Z,,,"Added a new GET parameter on servlet to be able set Locale for resource bundle messages.

Required to [htmlparser](https://github.com/validator/htmlparser/pull/6)
",1133930
37,2018-04-20T08:55:47Z,2019-04-19T05:08:42Z,,,,1133930
38,2020-03-26T21:49:13Z,2020-03-27T01:11:54Z,,,"## Description

TODO: Describe your changes in detail here.

## Related Issue
<!--- This project only accepts pull requests related to open issues -->
<!--- If suggesting a new feature or change, please discuss it in an issue first -->
<!--- If fixing a bug, there should be an issue describing it with steps to reproduce -->
<!--- Please link to the issue here by replacing ISSUE_NUMBER with your actual issue number. -->
<!--- Using the above wording causes Github to automatically close the issue on merge. -->
Closes [PWA-186](https://jira.corp.magento.com/browse/PWA-186).

## Acceptance 
<!-- The people and processes this pull request needs before it is merged. -->
<!-- These fields are not required when opening the pull request, but they -->
<!-- should be populated after code review. -->
### Verification Stakeholders
<!-- People who must verify that this solves the attached issue. -->
### Specification
<!-- Changes to `upward-spec` and/or `upward-js` packages must be reviewed -->
<!-- by `UPWARD-PHP` maintainers to ensure continued compatibility -->

### Verification Steps
<!-- Please describe in detail how a reviewer can verify your changes, -->
<!-- OR how you will demonstrate the changes to the stakeholder(s). -->
1. Go to the FOO page.
2. Verify the BAR shows up.
3. Make sure BAZ does a thing.

## Screenshots / Screen Captures (if appropriate)

## Checklist
<!--- Go over all the following points, and make sure you've done anything necessary -->
* I have updated the documentation accordingly, if necessary.
* I have added tests to cover my changes, if necessary.
",137249745
39,2020-03-25T21:25:46Z,2020-03-27T01:11:24Z,,,"<!--
Before submitting this pull request, please make sure you have read our Contribution Guidelines and your PR meets our contribution standards:
https://github.com/magento/pwa-studio/blob/master/.github/CONTRIBUTING.md

Please fill out as much information as you can about your PR to help speed up the review process.
If your PR addresses an existing GitHub Issue, please refer to it in the title or Additional Information section to make the connection.

We may ask you for changes in your PR in order to meet the standards set in our Contribution Guidelines. PRs that do not comply with our guidelines may be closed at the maintainers' discretion.

Feel free to remove this section before creating this PR. Thank you for your contribution!
-->

## Description

As an unauthenticated user I want to enter my data in order to complete my purchase. Form fields should include (see mockups):
 * Shipping address
 * Edit shipping address
 * Double check that headers adhere to mock

*Important:*
* Do not display temp data from shipping estimate fields. Compare gql response to `MOCKED_ADDRESS` to verify.

*Nice to have: *

* Auto city/state detection by zip code entry  (is this available through existing API) 
* UX would like to see the different sections numbered if possible. Include in this scope of doesn't present any problems.

eg.
1. Shipping Information
2. Shipping Method
3. Payment Information

### Developer Note
Included in this scope is the decomposition of Country and Region fields into their own components, extracted from the Estimate Shipping Methods components on the CartPage. 

## Related Issue
<!--- This project only accepts pull requests related to open issues -->
<!--- If suggesting a new feature or change, please discuss it in an issue first -->
<!--- If fixing a bug, there should be an issue describing it with steps to reproduce -->
<!--- Please link to the issue here by replacing ISSUE_NUMBER with your actual issue number. -->
<!--- Using the above wording causes Github to automatically close the issue on merge. -->
* [[PWA-244](https://jira.corp.magento.com/browse/PWA-244)] Shipping Information (Guest)

## Acceptance 
<!-- The people and processes this pull request needs before it is merged. -->
<!-- These fields are not required when opening the pull request, but they -->
<!-- should be populated after code review. -->
### Verification Stakeholders
<!-- People who must verify that this solves the attached issue. -->
### Specification
<!-- Changes to `upward-spec` and/or `upward-js` packages must be reviewed -->
<!-- by `UPWARD-PHP` maintainers to ensure continued compatibility -->

### Verification Steps
<!-- Please describe in detail how a reviewer can verify your changes, -->
<!-- OR how you will demonstrate the changes to the stakeholder(s). -->
This PR decomposed Country and Region into its own components, so we'll need to test both `/cart` Estimate Shipping functionality and Checkout
**Cart Verification**
1. Add a few items to cart of different types
2. Navigate to `/cart` and open Estimate Shipping panel
3. Verify that Country still defaults to US and all options loading w/o Error
4. Verify that Region loaded state options
5. Switch to a country with no region options and verify text input displayed
6. Select France and verify new set of regions is loaded
7. Switch back to US, enter State/ZIP, and estimate your shipping. Verify no errors.

**Checkout Verification**
1. Go to `/checkout`. Shipping form should automatically render with values from cart pre-filled
2. Enter Shipping Information, verify that it saves, and the card view is then rendered with entered data and it automatically opened the Shipping Methods step (this should go directly to Payment once Shipping Methods PR is merged, since you already selected from Cart)
3. Edit shipping information, verify everything saves and is re-rendered correctly
4. Repeat these steps for mobile viewports (only difference is a drawer instead of modal for edit, and first/last should collapse to single column)

## Screenshots / Screen Captures (if appropriate)
<img width=""677"" alt=""Screen Shot 2020-03-26 at 3 38 23 PM"" src=""https://user-images.githubusercontent.com/462953/77694391-ee6af600-6f77-11ea-82b9-7aa63aa4435b.png"">
<img width=""669"" alt=""Screen Shot 2020-03-26 at 3 38 46 PM"" src=""https://user-images.githubusercontent.com/462953/77694399-f1fe7d00-6f77-11ea-8089-ff72aeb8736b.png"">
<img width=""1089"" alt=""Screen Shot 2020-03-26 at 3 38 54 PM"" src=""https://user-images.githubusercontent.com/462953/77694404-f5920400-6f77-11ea-9b39-103020dac035.png"">

## Checklist
<!--- Go over all the following points, and make sure you've done anything necessary -->
* I have updated the documentation accordingly, if necessary.
* I have added tests to cover my changes, if necessary.
",137249745
40,2020-03-25T20:28:25Z,2020-03-27T01:54:52Z,,,"
## Description

Test PR

## Related Issue
<!--- This project only accepts pull requests related to open issues -->
<!--- If suggesting a new feature or change, please discuss it in an issue first -->
<!--- If fixing a bug, there should be an issue describing it with steps to reproduce -->
<!--- Please link to the issue here by replacing ISSUE_NUMBER with your actual issue number. -->
<!--- Using the above wording causes Github to automatically close the issue on merge. -->
Closes #ISSUE_NUMBER.

## Acceptance 
<!-- The people and processes this pull request needs before it is merged. -->
<!-- These fields are not required when opening the pull request, but they -->
<!-- should be populated after code review. -->
### Verification Stakeholders
<!-- People who must verify that this solves the attached issue. -->
### Specification
<!-- Changes to `upward-spec` and/or `upward-js` packages must be reviewed -->
<!-- by `UPWARD-PHP` maintainers to ensure continued compatibility -->

### Verification Steps
<!-- Please describe in detail how a reviewer can verify your changes, -->
<!-- OR how you will demonstrate the changes to the stakeholder(s). -->
1. Go to the FOO page.
2. Verify the BAR shows up.
3. Make sure BAZ does a thing.

## Screenshots / Screen Captures (if appropriate)

## Checklist
<!--- Go over all the following points, and make sure you've done anything necessary -->
* I have updated the documentation accordingly, if necessary.
* I have added tests to cover my changes, if necessary.
",137249745
41,2020-03-25T16:59:52Z,2020-03-27T01:09:33Z,,,"## Description

Due to an apparent regression in M2.3.5, the GraphQL API now passes HTML content (in CMS blocks, anyway) through at least one PageBuilder-related render. The effect is that HTML content nodes, whose content itself was HTML encoded (`<div>` became `&lt;div&gt;`), was no longer HTML encoded. This broke the PageBuilder Html content type by stripping all HTML tags from it.

The Html ""config aggregator"" was using `node.textContent` to get and unescape its HTML, but when GraphQL has already unescaped it, we must use innerHTML instead. This PR updates the config aggregator with that logic.

Because the bug in MC-32787 may indicate a misconfiguration, the config aggregator logs a message in development mode.


<!--
Before submitting this pull request, please make sure you have read our Contribution Guidelines and your PR meets our contribution standards:
https://github.com/magento/pwa-studio/blob/master/.github/CONTRIBUTING.md

Please fill out as much information as you can about your PR to help speed up the review process.
If your PR addresses an existing GitHub Issue, please refer to it in the title or Additional Information section to make the connection.

We may ask you for changes in your PR in order to meet the standards set in our Contribution Guidelines. PRs that do not comply with our guidelines may be closed at the maintainers' discretion.

Feel free to remove this section before creating this PR. Thank you for your contribution!
-->

## Related Issue
<!--- This project only accepts pull requests related to open issues -->
<!--- If suggesting a new feature or change, please discuss it in an issue first -->
<!--- If fixing a bug, there should be an issue describing it with steps to reproduce -->
<!--- Please link to the issue here by replacing ISSUE_NUMBER with your actual issue number. -->
<!--- Using the above wording causes Github to automatically close the issue on merge. -->
Closes https://jira.corp.magento.com/browse/MC-32787.

## Acceptance 
<!-- The people and processes this pull request needs before it is merged. -->
<!-- These fields are not required when opening the pull request, but they -->
<!-- should be populated after code review. -->
### Verification Stakeholders
@sirugh 
@davemacaulay 
@dpatil-magento 
### Specification
<!-- Changes to `upward-spec` and/or `upward-js` packages must be reviewed -->
<!-- by `UPWARD-PHP` maintainers to ensure continued compatibility -->

### Verification Steps
<!-- Please describe in detail how a reviewer can verify your changes, -->
<!-- OR how you will demonstrate the changes to the stakeholder(s). -->
1. Set your `MAGENTO_BACKEND_URL=https://pwa-test1-scjyl6a-vqnoqmbf7mivy.us-4.magentosite.cloud/` a 2.3.4 instance.
2. `yarn run watch:venia`
3. Visit homepage.
4. Verify it looks normal.
1. Set your `MAGENTO_BACKEND_URL=https://magento232-qwt7c3a-vqnoqmbf7mivy.us-4.magentosite.cloud/` a **2.3.5** instance
2. `yarn run watch:venia`
3. Visit homepage.
4. Verify it still looks normal, whereas in `develop` this formatting is bonkers.


* I have updated the documentation accordingly, if necessary.
* I have added tests to cover my changes, if necessary.
",137249745
